,EC,Enz,Met,Org,Mode,ChEBI
24989,4.1.1.22,histidine decarboxylase,pyridoxal 5'-phosphate,Lentilactobacillus hilgardii,+,CHEBI:18405
24990,4.1.1.22,histidine decarboxylase,pyridoxal 5'-phosphate,Oenococcus oeni,+,CHEBI:18405
24991,4.1.1.22,histidine decarboxylase,pyridoxal 5'-phosphate,Pediococcus parvulus,+,CHEBI:18405
24992,4.1.1.22,histidine decarboxylase,pyruvate,Lactobacillus sp.,+,CHEBI:32816
24995,4.1.1.22,histidine decarboxylase,pyruvate,Clostridium perfringens,+,CHEBI:32816
24996,4.1.1.22,histidine decarboxylase,pyruvate,Lentilactobacillus buchneri,+,CHEBI:32816
25004,4.1.1.23,orotidine-5'-phosphate decarboxylase,D-glycerol 3-phosphate,Saccharomyces cerevisiae,+,CHEBI:15978
25008,4.1.1.23,orotidine-5'-phosphate decarboxylase,orotidine 5'-phosphate,Methanothermobacter thermautotrophicus,+,CHEBI:15842
25012,4.1.1.23,orotidine-5'-phosphate decarboxylase,Uracil,Sulfolobus acidocaldarius,+,CHEBI:17568
25027,4.1.1.28,aromatic-L-amino-acid decarboxylase,glutathione,Bos taurus,+,CHEBI:16856
25045,4.1.1.28,aromatic-L-amino-acid decarboxylase,pyridoxal 5'-phosphate,Dirofilaria immitis,+,CHEBI:18405
25046,4.1.1.28,aromatic-L-amino-acid decarboxylase,pyridoxal 5'-phosphate,Rattus norvegicus,+,CHEBI:18405
25047,4.1.1.28,aromatic-L-amino-acid decarboxylase,pyridoxal 5'-phosphate,Locusta migratoria,+,CHEBI:18405
25058,4.1.1.31,phosphoenolpyruvate carboxylase,3-phosphoglycerate,Thermostichus vulcanus,+,CHEBI:17794
25062,4.1.1.31,phosphoenolpyruvate carboxylase,acetoacetyl-CoA,Starkeya novella,+,CHEBI:15345
25063,4.1.1.31,phosphoenolpyruvate carboxylase,acetyl-CoA,Synechocystis sp.,+,CHEBI:15351
25064,4.1.1.31,phosphoenolpyruvate carboxylase,acetyl-CoA,Bradyrhizobium japonicum,+,CHEBI:15351
25065,4.1.1.31,phosphoenolpyruvate carboxylase,alpha-glycerophosphate,Cicer arietinum,+,CHEBI:14336
25066,4.1.1.31,phosphoenolpyruvate carboxylase,butyryl-CoA,Starkeya novella,+,CHEBI:15517
25067,4.1.1.31,phosphoenolpyruvate carboxylase,"D-fructose 1,6-bisphosphate",Oryza sativa,+,CHEBI:28013
25070,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 1-phosphate,Oryza sativa,+,CHEBI:16077
25071,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 1-phosphate,Ricinus communis,+,CHEBI:16077
25072,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Alternanthera ficoidea,+,CHEBI:4170
25073,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Alternanthera pungens,+,CHEBI:4170
25074,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Alternanthera sessilis,+,CHEBI:4170
25075,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Amaranthus hypochondriacus,+,CHEBI:4170
25076,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Arabidopsis thaliana,+,CHEBI:4170
25077,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Citrus sinensis,+,CHEBI:4170
25078,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Hydrilla verticillata,+,CHEBI:4170
25079,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Oryza sativa,+,CHEBI:4170
25080,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Ricinus communis,+,CHEBI:4170
25082,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Zea mays,+,CHEBI:4170
25083,4.1.1.31,phosphoenolpyruvate carboxylase,D-glucose 6-phosphate,Cucumis sativus,+,CHEBI:4170
25085,4.1.1.31,phosphoenolpyruvate carboxylase,D-Glucose-6-phosphate,Amaranthus hypochondriacus,+,CHEBI:4170
25086,4.1.1.31,phosphoenolpyruvate carboxylase,dihydroxyacetone phosphate,Chlamydomonas reinhardtii,+,CHEBI:16108
25087,4.1.1.31,phosphoenolpyruvate carboxylase,dihydroxyacetone phosphate,Glycine max,+,CHEBI:16108
25088,4.1.1.31,phosphoenolpyruvate carboxylase,dihydroxyacetone phosphate,Monoraphidium minutum,+,CHEBI:16108
25091,4.1.1.31,phosphoenolpyruvate carboxylase,ethanol,Rhodopseudomonas sp.,+,CHEBI:16236
25093,4.1.1.31,phosphoenolpyruvate carboxylase,"fructose 1,6-bisphosphate",Cicer arietinum,+,CHEBI:28013
25094,4.1.1.31,phosphoenolpyruvate carboxylase,"fructose 1,6-bisphosphate",Methanothermus sociabilis,+,CHEBI:28013
25095,4.1.1.31,phosphoenolpyruvate carboxylase,"fructose 1,6-bisphosphate",Zea mays,+,CHEBI:28013
25096,4.1.1.31,phosphoenolpyruvate carboxylase,"fructose 1,6-diphosphate",Thermostichus vulcanus,+,CHEBI:28013
25100,4.1.1.31,phosphoenolpyruvate carboxylase,fructose diphosphate,Escherichia coli,+,CHEBI:28013
25103,4.1.1.31,phosphoenolpyruvate carboxylase,Gln,Thermostichus vulcanus,+,CHEBI:58359
25104,4.1.1.31,phosphoenolpyruvate carboxylase,Glu,Thermostichus vulcanus,+,CHEBI:16015
25105,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 1-phosphate,Ricinus communis,+,CHEBI:16077
25106,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 1-phosphate,Glycine max,+,CHEBI:16077
25107,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 1-phosphate,Kalanchoe fedtschenkoi,+,CHEBI:16077
25108,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 1-phosphate,Thermostichus vulcanus,+,CHEBI:16077
25109,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 1-phosphate,Zea mays,+,CHEBI:16077
25110,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Amaranthus viridis,+,CHEBI:4170
25111,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Brassica rapa,+,CHEBI:4170
25112,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Commelina communis,+,CHEBI:4170
25113,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Flaveria pringlei,+,CHEBI:4170
25114,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Flaveria trinervia,+,CHEBI:4170
25115,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Zea mays,+,CHEBI:4170
25116,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Brassica napus,+,CHEBI:4170
25117,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Cicer arietinum,+,CHEBI:4170
25118,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Vicia faba,+,CHEBI:4170
25119,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Glycine max,+,CHEBI:4170
25120,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Ricinus communis,+,CHEBI:4170
25122,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Embryophyta,+,CHEBI:4170
25123,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Amaranthus hypochondriacus,+,CHEBI:4170
25124,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Umbilicus rupestris,+,CHEBI:4170
25125,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Methanothermus sociabilis,+,CHEBI:4170
25127,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Thermostichus vulcanus,+,CHEBI:4170
25128,4.1.1.31,phosphoenolpyruvate carboxylase,glucose 6-phosphate,Persea americana,+,CHEBI:4170
25129,4.1.1.31,phosphoenolpyruvate carboxylase,glutamine,Chlamydomonas reinhardtii,+,CHEBI:58359
25130,4.1.1.31,phosphoenolpyruvate carboxylase,glutamine,Monoraphidium minutum,+,CHEBI:58359
25131,4.1.1.31,phosphoenolpyruvate carboxylase,Gly,Zea mays,+,CHEBI:57305
25133,4.1.1.31,phosphoenolpyruvate carboxylase,glycerol,Zea mays,+,CHEBI:17754
25134,4.1.1.31,phosphoenolpyruvate carboxylase,glycerol 3-phosphate,Ricinus communis,+,CHEBI:14336
25136,4.1.1.31,phosphoenolpyruvate carboxylase,glycine,Zea mays,+,CHEBI:57305
25138,4.1.1.31,phosphoenolpyruvate carboxylase,GTP,Escherichia coli,+,CHEBI:15996
25141,4.1.1.31,phosphoenolpyruvate carboxylase,His,Zea mays,+,CHEBI:57595
25145,4.1.1.31,phosphoenolpyruvate carboxylase,malonate,Kalanchoe fedtschenkoi,+,CHEBI:30794
25150,4.1.1.31,phosphoenolpyruvate carboxylase,phosphoenolpyruvate,Zea mays,+,CHEBI:44897
25152,4.1.1.31,phosphoenolpyruvate carboxylase,propionyl-CoA,Acetobacter aceti,+,CHEBI:15539
25153,4.1.1.31,phosphoenolpyruvate carboxylase,propionyl-CoA,Starkeya novella,+,CHEBI:15539
25154,4.1.1.31,phosphoenolpyruvate carboxylase,pyruvate,Coccochloris peniocystis,+,CHEBI:32816
25155,4.1.1.31,phosphoenolpyruvate carboxylase,succinate,Synechocystis sp.,+,CHEBI:15741
25156,4.1.1.31,phosphoenolpyruvate carboxylase,succinyl-CoA,Starkeya novella,+,CHEBI:15380
25158,4.1.1.31,phosphoenolpyruvate carboxylase,valeryl-CoA,Starkeya novella,+,CHEBI:15536
25162,4.1.1.32,phosphoenolpyruvate carboxykinase (GTP),ITP,Ovis aries,+,CHEBI:16039
25164,4.1.1.32,phosphoenolpyruvate carboxykinase (GTP),reduced glutathione,Mycolicibacterium smegmatis,+,CHEBI:16856
25166,4.1.1.33,diphosphomevalonate decarboxylase,ATP,Mus musculus,+,CHEBI:15422
25167,4.1.1.35,UDP-glucuronate decarboxylase,ATP,Oryza sativa,+,CHEBI:15422
25168,4.1.1.35,UDP-glucuronate decarboxylase,D-glucose,Triticum aestivum,+,CHEBI:4167
25169,4.1.1.35,UDP-glucuronate decarboxylase,NADH,Oryza sativa,+,CHEBI:16908
25172,4.1.1.35,UDP-glucuronate decarboxylase,UDP-galactose,Oryza sativa,+,CHEBI:67119
25173,4.1.1.35,UDP-glucuronate decarboxylase,UDPglucuronate,Triticum aestivum,+,CHEBI:17200
25174,4.1.1.35,UDP-glucuronate decarboxylase,UDPglucuronate,Gallus gallus,+,CHEBI:17200
25176,4.1.1.36,phosphopantothenoylcysteine decarboxylase,cysteine,Rattus norvegicus,+,CHEBI:35235
25177,4.1.1.36,phosphopantothenoylcysteine decarboxylase,cysteine,Equus caballus,+,CHEBI:35235
25179,4.1.1.36,phosphopantothenoylcysteine decarboxylase,GSH,Rattus norvegicus,+,CHEBI:16856
25180,4.1.1.36,phosphopantothenoylcysteine decarboxylase,pyruvate,Equus caballus,+,CHEBI:32816
25182,4.1.1.36,phosphopantothenoylcysteine decarboxylase,Urea,Equus caballus,+,CHEBI:16199
25188,4.1.1.37,uroporphyrinogen decarboxylase,reduced glutathione,Gallus gallus,+,CHEBI:16856
25190,4.1.1.38,phosphoenolpyruvate carboxykinase (diphosphate),ADP,Selenomonas ruminantium,+,CHEBI:16761
25194,4.1.1.39,ribulose-bisphosphate carboxylase,ATP,Citrus maxima,+,CHEBI:15422
25214,4.1.1.4,acetoacetate decarboxylase,acetate,Clostridium beijerinckii,+,CHEBI:15366
25218,4.1.1.40,hydroxypyruvate decarboxylase,4-aminobutanoate,Bos taurus,+,CHEBI:59888
25219,4.1.1.40,hydroxypyruvate decarboxylase,D-Glu,Bos taurus,+,CHEBI:15966
25220,4.1.1.40,hydroxypyruvate decarboxylase,ethanolamine,Bos taurus,+,CHEBI:16000
25222,4.1.1.40,hydroxypyruvate decarboxylase,glucosamine,Bos taurus,+,CHEBI:47977
25223,4.1.1.40,hydroxypyruvate decarboxylase,glutathione,Bos taurus,+,CHEBI:16856
25224,4.1.1.40,hydroxypyruvate decarboxylase,L-Asp,Bos taurus,+,CHEBI:17053
25225,4.1.1.40,hydroxypyruvate decarboxylase,L-Gln,Bos taurus,+,CHEBI:58359
25226,4.1.1.40,hydroxypyruvate decarboxylase,L-Glu,Bos taurus,+,CHEBI:16015
25228,4.1.1.40,hydroxypyruvate decarboxylase,L-Ser,Bos taurus,+,CHEBI:33384
25229,4.1.1.42,carnitine decarboxylase,pyridoxal phosphate,Phormia regina,+,CHEBI:18405
25231,4.1.1.49,phosphoenolpyruvate carboxykinase (ATP),2-oxoglutarate,Trypanosoma brucei,+,CHEBI:30915
25232,4.1.1.49,phosphoenolpyruvate carboxykinase (ATP),acetyl-CoA,Escherichia coli,+,CHEBI:15351
25233,4.1.1.49,phosphoenolpyruvate carboxykinase (ATP),D-Glucose-6-phosphate,Alternanthera ficoidea,+,CHEBI:4170
25234,4.1.1.49,phosphoenolpyruvate carboxykinase (ATP),D-Glucose-6-phosphate,Alternanthera ficoides,+,CHEBI:4170
25235,4.1.1.49,phosphoenolpyruvate carboxykinase (ATP),D-Glucose-6-phosphate,Alternanthera pungens,+,CHEBI:4170
25236,4.1.1.49,phosphoenolpyruvate carboxykinase (ATP),D-Glucose-6-phosphate,Alternanthera sessilis,+,CHEBI:4170
25238,4.1.1.49,phosphoenolpyruvate carboxykinase (ATP),fumarate,Trypanosoma brucei,+,CHEBI:18012
25241,4.1.1.49,phosphoenolpyruvate carboxykinase (ATP),succinate,Trypanosoma brucei,+,CHEBI:15741
25242,4.1.1.5,acetolactate decarboxylase,isoleucine,Streptococcus thermophilus,+,CHEBI:58045
25243,4.1.1.5,acetolactate decarboxylase,leucine,Lactococcus lactis,+,CHEBI:57427
25244,4.1.1.5,acetolactate decarboxylase,leucine,Streptococcus thermophilus,+,CHEBI:57427
25245,4.1.1.5,acetolactate decarboxylase,valine,Streptococcus thermophilus,+,CHEBI:57762
25260,4.1.1.50,adenosylmethionine decarboxylase,N1-acetylspermidine,Onchocerca volvulus,+,CHEBI:17927
25289,4.1.1.50,adenosylmethionine decarboxylase,pyruvate,Homo sapiens,+,CHEBI:32816
25290,4.1.1.50,adenosylmethionine decarboxylase,pyruvate,Acanthamoeba castellanii,+,CHEBI:32816
25291,4.1.1.50,adenosylmethionine decarboxylase,pyruvate,Escherichia coli,+,CHEBI:32816
25294,4.1.1.50,adenosylmethionine decarboxylase,pyruvate,Saccharolobus solfataricus,+,CHEBI:32816
25298,4.1.1.50,adenosylmethionine decarboxylase,pyruvate,Rattus norvegicus,+,CHEBI:32816
25299,4.1.1.50,adenosylmethionine decarboxylase,pyruvate,Saccharomyces cerevisiae,+,CHEBI:32816
25300,4.1.1.50,adenosylmethionine decarboxylase,pyruvate,Glycine max,+,CHEBI:32816
25320,4.1.1.59,gallate decarboxylase,ascorbic acid,Blastobotrys adeninivorans,+,CHEBI:29073
25328,4.1.1.65,phosphatidylserine decarboxylase,pyruvate,Escherichia coli,+,CHEBI:32816
25336,4.1.1.7,benzoylformate decarboxylase,thiamine diphosphate,Pseudomonas putida,+,CHEBI:9532
25339,4.1.1.71,2-oxoglutarate decarboxylase,2-oxoglutarate,Euglena gracilis,+,CHEBI:30915
25340,4.1.1.71,2-oxoglutarate decarboxylase,citrate,Euglena gracilis,+,CHEBI:30769
25344,4.1.1.71,2-oxoglutarate decarboxylase,fumarate,Euglena gracilis,+,CHEBI:18012
25345,4.1.1.71,2-oxoglutarate decarboxylase,L-alanine,Euglena gracilis,+,CHEBI:57972
25346,4.1.1.71,2-oxoglutarate decarboxylase,L-aspartate,Euglena gracilis,+,CHEBI:17053
25347,4.1.1.71,2-oxoglutarate decarboxylase,L-glutamate,Euglena gracilis,+,CHEBI:16015
25348,4.1.1.71,2-oxoglutarate decarboxylase,L-lactate,Euglena gracilis,+,CHEBI:422
25350,4.1.1.71,2-oxoglutarate decarboxylase,pyruvate,Euglena gracilis,+,CHEBI:32816
25351,4.1.1.71,2-oxoglutarate decarboxylase,succinate,Euglena gracilis,+,CHEBI:15741
25354,4.1.1.74,indolepyruvate decarboxylase,indole-3-acetic acid,Azospirillum brasilense,+,CHEBI:16411
25355,4.1.1.74,indolepyruvate decarboxylase,L-phenylalanine,Enterobacter cloacae,+,CHEBI:58095
25356,4.1.1.74,indolepyruvate decarboxylase,L-tryptophan,Azospirillum brasilense,+,CHEBI:57912
25357,4.1.1.74,indolepyruvate decarboxylase,L-tryptophan,Enterobacter cloacae,+,CHEBI:57912
25358,4.1.1.74,indolepyruvate decarboxylase,L-tyrosine,Enterobacter cloacae,+,CHEBI:58315
25359,4.1.1.74,indolepyruvate decarboxylase,tryptophan,Azospirillum brasilense,+,CHEBI:57912
25360,4.1.1.8,oxalyl-CoA decarboxylase,ADP,Oxalobacter formigenes,+,CHEBI:16761
25361,4.1.1.8,oxalyl-CoA decarboxylase,ADP,Escherichia coli,+,CHEBI:16761
25362,4.1.1.8,oxalyl-CoA decarboxylase,AMP,Escherichia coli,+,CHEBI:16027
25363,4.1.1.8,oxalyl-CoA decarboxylase,ATP,Escherichia coli,+,CHEBI:15422
25368,4.1.1.88,biotin-independent malonate decarboxylase,pyridoxal 5'phosphate,Pseudomonas fluorescens,+,CHEBI:18405
25372,4.1.1.9,malonyl-CoA decarboxylase,DL-carnitine,Bos taurus,+,CHEBI:17126
25373,4.1.1.9,malonyl-CoA decarboxylase,fatty acid,Rattus norvegicus,+,CHEBI:28842
25377,4.1.1.9,malonyl-CoA decarboxylase,palmitate,Rattus norvegicus,+,CHEBI:15756
25392,4.1.1.93,pyrrole-2-carboxylate decarboxylase,acetate,Priestia megaterium,+,CHEBI:15366
25393,4.1.1.93,pyrrole-2-carboxylate decarboxylase,ascorbate,Priestia megaterium,+,CHEBI:29073
25395,4.1.1.93,pyrrole-2-carboxylate decarboxylase,formate,Priestia megaterium,+,CHEBI:30751
25396,4.1.1.93,pyrrole-2-carboxylate decarboxylase,pimelate,Priestia megaterium,+,CHEBI:30531
25401,4.1.1.98,4-hydroxy-3-polyprenylbenzoate decarboxylase,glutathione,Escherichia coli,+,CHEBI:16856
25402,4.1.1.98,4-hydroxy-3-polyprenylbenzoate decarboxylase,lipoate,Escherichia coli,+,CHEBI:30314
25403,4.1.1.98,4-hydroxy-3-polyprenylbenzoate decarboxylase,methanol,Escherichia coli,+,CHEBI:17790
25406,4.1.2.13,fructose-bisphosphate aldolase,2-oxoglutarate,Escherichia coli,+,CHEBI:30915
25408,4.1.2.13,fructose-bisphosphate aldolase,citrate,Escherichia coli,+,CHEBI:30769
25409,4.1.2.13,fructose-bisphosphate aldolase,Cys,Synechococcus elongatus,+,CHEBI:35235
25410,4.1.2.13,fructose-bisphosphate aldolase,cysteine,Haloarcula vallismortis,+,CHEBI:35235
25411,4.1.2.13,fructose-bisphosphate aldolase,cysteine,Haloferax volcanii,+,CHEBI:35235
25412,4.1.2.13,fructose-bisphosphate aldolase,D-glucose,Deinococcus radiodurans,+,CHEBI:4167
25417,4.1.2.13,fructose-bisphosphate aldolase,ethanol,Thermus aquaticus,+,CHEBI:16236
25420,4.1.2.13,fructose-bisphosphate aldolase,phosphoenolpyruvate,Escherichia coli,+,CHEBI:44897
25421,4.1.2.13,fructose-bisphosphate aldolase,reduced glutathione,Haloarcula vallismortis,+,CHEBI:16856
25422,4.1.2.13,fructose-bisphosphate aldolase,sn-glycerol 3-phosphate,Escherichia coli,+,CHEBI:14336
25427,4.1.2.22,fructose-6-phosphate phosphoketolase,AMP,Cryptococcus neoformans,+,CHEBI:16027
25428,4.1.2.22,fructose-6-phosphate phosphoketolase,thiamin diphosphate,Rhodotorula graminis,+,CHEBI:9532
25429,4.1.2.22,fructose-6-phosphate phosphoketolase,thiamin diphosphate,Komagataeibacter xylinus,+,CHEBI:9532
25431,4.1.2.32,trimethylamine-oxide aldolase,cysteine,Urophycis chuss,+,CHEBI:35235
25434,4.1.2.32,trimethylamine-oxide aldolase,glutathione,Bacillus sp.,+,CHEBI:16856
25435,4.1.2.32,trimethylamine-oxide aldolase,L-ascorbate,Bacillus sp.,+,CHEBI:29073
25437,4.1.2.32,trimethylamine-oxide aldolase,NADH,Dosidicus gigas,+,CHEBI:16908
25439,4.1.2.33,fucosterol-epoxide lyase,NADH,Manduca sexta,+,CHEBI:16908
25440,4.1.2.33,fucosterol-epoxide lyase,NADP+,Manduca sexta,+,CHEBI:18009
25441,4.1.2.33,fucosterol-epoxide lyase,NADPH,Manduca sexta,+,CHEBI:16474
25444,4.1.2.38,benzoin aldolase,benzaldehyde,synthetic construct,+,CHEBI:17169
25445,4.1.2.38,benzoin aldolase,dimethyl sulfoxide,Pseudomonas fluorescens,+,CHEBI:28262
25446,4.1.2.38,benzoin aldolase,galactose,synthetic construct,+,CHEBI:4139
25447,4.1.2.38,benzoin aldolase,thiamine diphosphate,Pseudomonas fluorescens,+,CHEBI:9532
25448,4.1.2.4,deoxyribose-phosphate aldolase,2-oxoglutarate,Homo sapiens,+,CHEBI:30915
25449,4.1.2.4,deoxyribose-phosphate aldolase,acetaldehyde,Paenibacillus sp.,+,CHEBI:15343
25450,4.1.2.4,deoxyribose-phosphate aldolase,acetate,Lactiplantibacillus plantarum,+,CHEBI:15366
25452,4.1.2.4,deoxyribose-phosphate aldolase,cis-aconitate,Rattus norvegicus,+,CHEBI:32805
25453,4.1.2.4,deoxyribose-phosphate aldolase,citrate,Homo sapiens,+,CHEBI:30769
25454,4.1.2.4,deoxyribose-phosphate aldolase,citrate,Thermococcus kodakarensis,+,CHEBI:30769
25455,4.1.2.4,deoxyribose-phosphate aldolase,citrate,Rattus norvegicus,+,CHEBI:30769
25456,4.1.2.4,deoxyribose-phosphate aldolase,DL-isocitrate,Rattus norvegicus,+,CHEBI:30887
25457,4.1.2.4,deoxyribose-phosphate aldolase,fumarate,Rattus norvegicus,+,CHEBI:18012
25458,4.1.2.4,deoxyribose-phosphate aldolase,fumarate,Homo sapiens,+,CHEBI:18012
25460,4.1.2.4,deoxyribose-phosphate aldolase,Glutarate,Lactiplantibacillus plantarum,+,CHEBI:17859
25461,4.1.2.4,deoxyribose-phosphate aldolase,Glutarate,Rattus norvegicus,+,CHEBI:17859
25462,4.1.2.4,deoxyribose-phosphate aldolase,Isobutanoate,Lactiplantibacillus plantarum,+,CHEBI:48944
25465,4.1.2.4,deoxyribose-phosphate aldolase,Maleate,Homo sapiens,+,CHEBI:18300
25466,4.1.2.4,deoxyribose-phosphate aldolase,Maleate,Lactiplantibacillus plantarum,+,CHEBI:18300
25467,4.1.2.4,deoxyribose-phosphate aldolase,malonate,Lactiplantibacillus plantarum,+,CHEBI:30794
25469,4.1.2.4,deoxyribose-phosphate aldolase,succinate,Homo sapiens,+,CHEBI:15741
25470,4.1.2.4,deoxyribose-phosphate aldolase,succinate,Lactiplantibacillus plantarum,+,CHEBI:15741
25471,4.1.2.4,deoxyribose-phosphate aldolase,succinate,Rattus norvegicus,+,CHEBI:15741
25472,4.1.2.4,deoxyribose-phosphate aldolase,tricarballylate,Rattus norvegicus,+,CHEBI:62517
25474,4.1.2.43,3-hexulose-6-phosphate synthase,formaldehyde,Bacillus subtilis,+,CHEBI:16842
25493,4.1.3.1,isocitrate lyase,acetate,Burkholderia pseudomallei,+,CHEBI:15366
25494,4.1.3.1,isocitrate lyase,acetyl-CoA,Euglena gracilis,+,CHEBI:15351
25496,4.1.3.1,isocitrate lyase,cysteine,Candida brassicae,+,CHEBI:35235
25497,4.1.3.1,isocitrate lyase,cysteine,Linum usitatissimum,+,CHEBI:35235
25498,4.1.3.1,isocitrate lyase,cysteine,Turbatrix aceti,+,CHEBI:35235
25509,4.1.3.1,isocitrate lyase,glutathione,Fomitopsis palustris,+,CHEBI:16856
25510,4.1.3.1,isocitrate lyase,glutathione,Candida brassicae,+,CHEBI:16856
25511,4.1.3.1,isocitrate lyase,L-cysteine,Fomitopsis palustris,+,CHEBI:35235
25516,4.1.3.1,isocitrate lyase,thioglycolate,Lupinus sp.,+,CHEBI:30065
25525,4.1.3.22,citramalate lyase,dephospho-CoA,Clostridium tetanomorphum,+,CHEBI:15468
25526,4.1.3.24,malyl-CoA lyase,acetate,Cereibacter sphaeroides,+,CHEBI:15366
25531,4.1.3.27,anthranilate synthase,prephenic acid,Claviceps sp.,+,CHEBI:84387
25532,4.1.3.27,anthranilate synthase,salicylic acid,Justicia adhatoda,+,CHEBI:16914
25533,4.1.3.27,anthranilate synthase,sorbitol,Justicia adhatoda,+,CHEBI:17924
25534,4.1.3.27,anthranilate synthase,tryptophan,Justicia adhatoda,+,CHEBI:57912
25540,4.1.3.30,Methylisocitrate lyase,glutathione,Salmonella enterica,+,CHEBI:16856
25546,4.1.3.39,4-hydroxy-2-oxovalerate aldolase,NAD+,Pseudomonas sp.,+,CHEBI:15846
25547,4.1.3.39,4-hydroxy-2-oxovalerate aldolase,NADH,Pseudomonas sp.,+,CHEBI:16908
25557,4.1.3.6,citrate (pro-3S)-lyase,L-Glu,Lacrimispora sphenoides,+,CHEBI:16015
25558,4.1.3.6,citrate (pro-3S)-lyase,L-Glu,[Clostridium] sporosphaeroides,+,CHEBI:16015
25559,4.1.3.6,citrate (pro-3S)-lyase,pantothenate,Escherichia coli,+,CHEBI:46905
25560,4.1.3.6,citrate (pro-3S)-lyase,phosphopantetheine,Klebsiella pneumoniae,+,CHEBI:4222
25562,4.1.3.6,citrate (pro-3S)-lyase,phosphopantothenate,Klebsiella pneumoniae,+,CHEBI:15905
25570,4.1.99.2,tyrosine phenol-lyase,pyridoxal 5'-phosphate,Fusobacterium nucleatum,+,CHEBI:18405
25577,4.1.99.3,deoxyribodipyrimidine photo-lyase,"5,10-methenyltetrahydrofolate",Escherichia coli,+,CHEBI:15638
25578,4.1.99.3,deoxyribodipyrimidine photo-lyase,"5,10-methenyltetrahydrofolic acid",Cytobacillus firmus,+,CHEBI:15638
25579,4.1.99.3,deoxyribodipyrimidine photo-lyase,"5,10-methenyltetrahydrofolic acid",Salmonella enterica,+,CHEBI:15638
25580,4.1.99.3,deoxyribodipyrimidine photo-lyase,"5,10-methenyltetrahydrofolic acid",Neurospora crassa,+,CHEBI:15638
25584,4.1.99.3,deoxyribodipyrimidine photo-lyase,FAD,Escherichia coli,+,CHEBI:16238
25586,4.1.99.3,deoxyribodipyrimidine photo-lyase,FAD,Vibrio cholerae,+,CHEBI:16238
25587,4.1.99.3,deoxyribodipyrimidine photo-lyase,FADH2,Vibrio cholerae,+,CHEBI:17877
25588,4.1.99.3,deoxyribodipyrimidine photo-lyase,FADH2,Escherichia coli,+,CHEBI:17877
25590,4.1.99.3,deoxyribodipyrimidine photo-lyase,FADH2,Synechococcus elongatus,+,CHEBI:17877
25592,4.1.99.5,aldehyde oxygenase (deformylating),ascorbate,Botryococcus braunii,+,CHEBI:29073
25593,4.1.99.5,aldehyde oxygenase (deformylating),ascorbate,Podiceps nigricollis,+,CHEBI:29073
25719,4.2.1.1,carbonic anhydrase,dopamine,Candida albicans,+,CHEBI:18243
25720,4.2.1.1,carbonic anhydrase,dopamine,Cryptococcus neoformans,+,CHEBI:18243
25721,4.2.1.1,carbonic anhydrase,dopamine,Homo sapiens,+,CHEBI:18243
25722,4.2.1.1,carbonic anhydrase,dopamine,Methanosarcina thermophila,+,CHEBI:18243
25723,4.2.1.1,carbonic anhydrase,dopamine,Methanothermobacter thermautotrophicus,+,CHEBI:18243
25724,4.2.1.1,carbonic anhydrase,dopamine,[Candida] glabrata,+,CHEBI:18243
